Date,Close
2024-11-05,139.86988830566406
2024-11-06,145.56825256347656
2024-11-07,148.83734130859375
2024-11-08,147.58767700195312
2024-11-11,145.21835327148438
2024-11-12,148.2474822998047
2024-11-13,146.22805786132812
2024-11-14,146.71791076660156
2024-11-15,141.9392852783203
2024-11-18,140.10980224609375
2024-11-19,146.9678497314453
2024-11-20,145.84817504882812
2024-11-21,146.62796020507812
2024-11-22,141.90928649902344
2024-11-25,135.9810028076172
2024-11-26,136.88075256347656
2024-11-27,135.3011932373047
2024-11-29,138.2103729248047
2024-12-02,138.5902557373047
2024-12-03,140.2198028564453
2024-12-04,145.09840393066406
2024-12-05,145.02841186523438
2024-12-06,142.40899658203125
2024-12-09,138.77975463867188
2024-12-10,135.04058837890625
2024-12-11,139.27964782714844
2024-12-12,137.31007385253906
2024-12-13,134.22076416015625
2024-12-16,131.9712371826172
2024-12-17,130.36160278320312
2024-12-18,128.88192749023438
2024-12-19,130.65151977539062
2024-12-20,134.670654296875
2024-12-23,139.6395721435547
2024-12-24,140.18946838378906
2024-12-26,139.89952087402344
2024-12-27,136.98016357421875
2024-12-30,137.46005249023438
2024-12-31,134.26075744628906
2025-01-02,138.27987670898438
2025-01-03,144.43853759765625
2025-01-06,149.39744567871094
2025-01-07,140.10946655273438
2025-01-08,140.07948303222656
2025-01-10,135.8804168701172
2025-01-13,133.20098876953125
2025-01-14,131.73129272460938
2025-01-15,136.21034240722656
2025-01-16,133.54090881347656
2025-01-17,137.6800079345703
2025-01-21,140.79933166503906
2025-01-22,147.03799438476562
2025-01-23,147.1879425048828
2025-01-24,142.58892822265625
2025-01-27,118.39421081542967
2025-01-28,128.9619140625
2025-01-29,123.67305755615234
2025-01-30,124.62285614013672
2025-01-31,120.04385375976562
2025-02-03,116.63459777832033
2025-02-04,118.62416076660156
2025-02-05,124.80281066894533
2025-02-06,128.65194702148438
2025-02-07,129.81170654296875
2025-02-10,133.54090881347656
2025-02-11,132.77108764648438
2025-02-12,131.11143493652344
2025-02-13,135.26052856445312
2025-02-14,138.81976318359375
2025-02-18,139.36964416503906
2025-02-19,139.19967651367188
2025-02-20,140.07948303222656
2025-02-21,134.4007110595703
