Date,Close
2024-11-05,216.8984832763672
2024-11-06,241.93841552734375
2024-11-07,231.4798126220703
2024-11-08,232.06736755371094
2024-11-11,234.32948303222656
2024-11-12,234.59388732910156
2024-11-13,236.1607208251953
2024-11-14,236.8560028076172
2024-11-15,240.2246856689453
2024-11-18,239.9504852294922
2024-11-19,238.05068969726562
2024-11-20,235.78858947753906
2024-11-21,239.68609619140625
2024-11-22,243.3975372314453
2024-11-25,245.10145568847656
2024-11-26,244.7880859375
2024-11-27,244.61180114746097
2024-11-29,244.5432891845703
2024-12-02,241.1452178955078
2024-12-03,239.7448577880859
2024-12-04,238.3542938232422
2024-12-05,240.39117431640625
2024-12-06,242.2321929931641
2024-12-09,238.7557830810547
2024-12-10,237.8254852294922
2024-12-11,238.48159790039065
2024-12-12,236.5230407714844
2024-12-13,234.96600341796875
2024-12-16,234.61346435546875
2024-12-17,233.41876220703125
2024-12-18,225.5944061279297
2024-12-19,228.1307373046875
2024-12-20,232.67453002929688
2024-12-23,233.44813537597656
2024-12-24,237.2868804931641
2024-12-26,238.09967041015625
2024-12-27,236.17050170898438
2024-12-30,234.35887145996094
2024-12-31,234.74078369140625
2025-01-02,235.02476501464844
2025-01-03,238.23675537109375
2025-01-06,237.07525634765625
2025-01-07,239.35890197753903
2025-01-08,239.3195343017578
2025-01-10,236.11061096191406
2025-01-13,240.38259887695312
2025-01-14,243.59152221679688
2025-01-15,248.39503479003906
2025-01-16,250.28494262695312
2025-01-17,255.09832763671875
2025-01-21,258.90765380859375
2025-01-22,258.7206115722656
2025-01-23,261.78192138671875
2025-01-24,260.68927001953125
2025-01-27,261.6834716796875
2025-01-28,262.9532470703125
2025-01-29,262.4019775390625
2025-01-30,264.0261535644531
2025-01-31,263.1107177734375
2025-02-03,262.6283874511719
2025-02-04,263.7406921386719
2025-02-05,266.1916809082031
2025-02-06,272.56024169921875
2025-02-07,271.4775085449219
2025-02-10,266.7921142578125
2025-02-11,270.68017578125
2025-02-12,271.1330261230469
2025-02-13,271.9893798828125
2025-02-14,272.255126953125
2025-02-18,275.5625
2025-02-19,274.8734436035156
2025-02-20,262.6185607910156
2025-02-21,260.09869384765625
2025-02-24,257.244140625
2025-02-25,253.36587524414065
2025-02-26,254.7341156005859
2025-02-27,254.99002075195312
2025-02-28,260.5022277832031
2025-03-03,256.535400390625
2025-03-04,246.32794189453125
2025-03-05,247.58787536621094
2025-03-06,242.6760711669922
2025-03-07,238.48284912109375
2025-03-10,228.58053588867188
2025-03-11,225.54879760742188
2025-03-12,224.3282165527344
2025-03-13,221.6606903076172
2025-03-14,228.79705810546875
2025-03-17,230.2637176513672
2025-03-18,231.28741455078125
2025-03-19,235.36253356933594
2025-03-20,235.2640838623047
2025-03-21,237.84304809570312
2025-03-24,244.1722717285156
2025-03-25,247.19415283203125
2025-03-26,247.09571838378906
2025-03-27,244.23130798339844
2025-03-28,239.04393005371097
2025-03-31,241.45553588867188
2025-04-01,239.8412322998047
2025-04-02,241.96737670898438
2025-04-03,225.10585021972656
2025-04-04,208.25930786132812
2025-04-07,212.37933349609375
2025-04-08,214.7859649658203
2025-04-09,232.0880889892578
2025-04-10,224.9275665283203
2025-04-11,233.9302215576172
