Date,Close
2010-01-04,6.424605369567871
2010-01-05,6.4357123374938965
2010-01-06,6.333344459533691
2010-01-07,6.32163667678833
2010-01-08,6.363663673400879
2010-01-11,6.307525634765625
2010-01-12,6.235779285430908
2010-01-13,6.323739051818848
2010-01-14,6.287111759185791
2010-01-15,6.182042598724365
2010-01-19,6.455525875091553
2010-01-20,6.356161117553711
2010-01-21,6.246285438537598
2010-01-22,5.936476707458496
2010-01-25,6.096183776855469
2010-01-26,6.182340145111084
2010-01-27,6.24058198928833
2010-01-28,5.982707500457764
2010-01-29,5.76566219329834
2010-02-01,5.845815658569336
2010-02-02,5.879739284515381
2010-02-03,5.980908393859863
2010-02-04,5.765364646911621
2010-02-05,5.867729663848877
2010-02-08,5.8275065422058105
2010-02-09,5.889647006988525
2010-02-10,5.857523441314697
2010-02-11,5.964094638824463
2010-02-12,6.015431880950928
2010-02-16,6.106091022491455
2010-02-17,6.080574035644531
2010-02-18,6.091981887817383
2010-02-19,6.05415678024292
2010-02-22,6.016633033752441
2010-02-23,5.915762901306152
2010-02-24,6.023836612701416
2010-02-25,6.064064025878906
2010-02-26,6.142716407775879
2010-03-01,6.2739057540893555
2010-03-02,6.269702911376953
2010-03-03,6.284111022949219
2010-03-04,6.325538158416748
2010-03-05,6.572904109954834
2010-03-08,6.576807022094727
2010-03-09,6.6950860023498535
2010-03-10,6.749722003936768
2010-03-11,6.769534587860107
2010-03-12,6.802559852600098
2010-03-15,6.71970272064209
2010-03-16,6.738015651702881
2010-03-17,6.728108882904053
2010-03-18,6.744020462036133
2010-03-19,6.671970844268799
2010-03-22,6.747021198272705
2010-03-23,6.855391979217529
2010-03-24,6.88571310043335
2010-03-25,6.804059982299805
2010-03-26,6.931643009185791
2010-03-29,6.976374626159668
2010-03-30,7.080245018005371
2010-03-31,7.054725170135498
2010-04-01,7.0838446617126465
2010-04-05,7.159496307373047
2010-04-06,7.191019058227539
2010-04-07,7.222840785980225
2010-04-08,7.203328609466553
2010-04-09,7.2585649490356445
2010-04-12,7.2735724449157715
2010-04-13,7.277774810791016
2010-04-14,7.375642776489258
2010-04-15,7.472608089447021
2010-04-16,7.426977634429932
2010-04-19,7.417070388793945
2010-04-20,7.342620849609375
2010-04-21,7.781814575195312
2010-04-22,7.9994611740112305
2010-04-23,8.13034725189209
2010-04-26,8.090424537658691
2010-04-27,7.866473197937012
2010-04-28,7.853262424468994
2010-04-29,8.064604759216309
2010-04-30,7.837952136993408
2010-05-03,7.995859622955322
2010-05-04,7.765601634979248
2010-05-05,7.684850215911865
2010-05-06,7.392457008361816
2010-05-07,7.080543518066406
2010-05-10,7.624810218811035
2010-05-11,7.700759410858154
2010-05-12,7.867975234985352
2010-05-13,7.755998134613037
2010-05-14,7.61970329284668
2010-05-17,7.631714820861816
2010-05-18,7.575878620147705
2010-05-19,7.45519495010376
2010-05-20,7.137582302093506
2010-05-21,7.274473667144775
2010-05-24,7.407762050628662
2010-05-25,7.36152982711792
2010-05-26,7.328210830688477
2010-05-27,7.605598449707031
2010-05-28,7.711569309234619
2010-06-01,7.8301472663879395
2010-06-02,7.923810005187988
2010-06-03,7.898894786834717
2010-06-04,7.683950424194336
2010-06-07,7.533247947692871
2010-06-08,7.484913349151611
2010-06-09,7.300889492034912
2010-06-10,7.520340442657471
2010-06-11,7.610401153564453
2010-06-14,7.633513927459717
2010-06-15,7.795923709869385
2010-06-16,8.022875785827637
2010-06-17,8.161571502685547
2010-06-18,8.227614402770996
2010-06-21,8.110535621643066
2010-06-22,8.221010208129883
2010-06-23,8.134550094604492
2010-06-24,8.075411796569824
2010-06-25,8.006363868713379
2010-06-28,8.054397583007812
2010-06-29,7.690249919891357
2010-06-30,7.55095911026001
2010-07-01,7.45939826965332
2010-07-02,7.413167953491211
2010-07-06,7.463899612426758
2010-07-07,7.765304565429688
2010-07-08,7.747891902923584
2010-07-09,7.793824672698975
2010-07-12,7.723878860473633
2010-07-13,7.559064388275147
2010-07-14,7.586985111236572
2010-07-15,7.548557281494141
2010-07-16,7.502025127410889
2010-07-19,7.372339248657227
2010-07-20,7.561767101287842
2010-07-21,7.632315635681152
2010-07-22,7.775810718536377
2010-07-23,7.80342960357666
2010-07-26,7.783615589141846
2010-07-27,7.927709579467773
2010-07-28,7.834048748016357
2010-07-29,7.748493194580078
2010-07-30,7.722674369812012
2010-08-02,7.860766887664795
2010-08-03,7.863171577453613
2010-08-04,7.894693374633789
2010-08-05,7.856266975402832
2010-08-06,7.807929992675781
2010-08-09,7.857766151428223
2010-08-10,7.7875165939331055
2010-08-11,7.51073169708252
2010-08-12,7.558762550354004
2010-08-13,7.478011608123779
