Date,Close
2010-01-04,23.17334747314453
2010-01-05,23.180828094482425
2010-01-06,23.03857421875
2010-01-07,22.798973083496097
2010-01-08,22.956214904785156
2010-01-11,22.664201736450195
2010-01-12,22.514469146728516
2010-01-13,22.724103927612305
2010-01-14,23.180831909179688
2010-01-15,23.10596466064453
2010-01-19,23.2856502532959
2010-01-20,22.90380096435547
2010-01-21,22.46953773498535
2010-01-22,21.68336296081543
2010-01-25,21.952903747558594
2010-01-26,22.087682723999023
2010-01-27,22.214963912963867
2010-01-28,21.833110809326172
2010-01-29,21.099348068237305
2010-02-01,21.27155876159668
2010-02-02,21.30899429321289
2010-02-03,21.43628692626953
2010-02-04,20.844785690307617
2010-02-05,20.979557037353516
2010-02-08,20.75492477416992
2010-02-09,20.97206115722656
2010-02-10,20.957090377807617
2010-02-11,21.054426193237305
2010-02-12,20.91216468811035
2010-02-16,21.32589340209961
2010-02-17,21.506431579589844
2010-02-18,21.79227638244629
2010-02-19,21.64183235168457
2010-02-22,21.611743927001953
2010-02-23,21.31084632873535
2010-02-24,21.536527633666992
2010-02-25,21.51395797729492
2010-02-26,21.566612243652344
2010-03-01,21.82988929748535
2010-03-02,21.40863990783691
2010-03-03,21.40863990783691
2010-03-04,21.536523818969727
2010-03-05,21.506425857543945
2010-03-08,21.536527633666992
2010-03-09,21.664398193359375
2010-03-10,21.79227638244629
2010-03-11,21.95024299621582
2010-03-12,22.017953872680664
2010-03-15,22.032995223999023
2010-03-16,22.093177795410156
2010-03-17,22.28875732421875
2010-03-18,22.273712158203125
2010-03-19,22.2586669921875
2010-03-22,22.266189575195312
2010-03-23,22.47681427001953
2010-03-24,22.303802490234375
2010-03-25,22.574609756469727
2010-03-26,22.311328887939453
2010-03-29,22.2586669921875
2010-03-30,22.394073486328125
2010-03-31,22.032995223999023
2010-04-01,21.935203552246097
2010-04-05,22.017953872680664
2010-04-06,22.055559158325195
2010-04-07,22.0781307220459
2010-04-08,22.50690460205078
2010-04-09,22.822847366333008
2010-04-12,22.807802200317383
2010-04-13,22.90559196472168
2010-04-14,23.183917999267575
2010-04-15,23.22153091430664
2010-04-16,23.071088790893555
2010-04-19,23.349409103393555
2010-04-20,23.590131759643555
2010-04-21,23.56756591796875
2010-04-22,23.612689971923828
2010-04-23,23.28923225402832
2010-04-26,23.402063369750977
2010-04-27,23.20649147033691
2010-04-28,23.251625061035156
2010-04-29,23.31931495666504
2010-04-30,22.97329330444336
2010-05-03,23.21400451660156
2010-05-04,22.664878845214844
2010-05-05,22.454246520996097
2010-05-06,21.799808502197266
2010-05-07,21.220582962036133
2010-05-10,21.769718170166016
2010-05-11,21.72458267211914
2010-05-12,22.14583396911621
2010-05-13,21.995386123657227
2010-05-14,21.762189865112305
2010-05-17,21.76971435546875
2010-05-18,21.611034393310547
2010-05-19,21.33901023864746
2010-05-20,20.48514175415039
2010-05-21,20.28112030029297
2010-05-24,19.850412368774418
2010-05-25,19.69928550720215
2010-05-26,18.898317337036133
2010-05-27,19.646392822265625
2010-05-28,19.49526023864746
2010-06-01,19.56326484680176
2010-06-02,19.993980407714844
2010-06-03,20.296236038208008
2010-06-04,19.487714767456055
2010-06-07,19.109893798828125
2010-06-08,18.9738826751709
2010-06-09,18.73208236694336
2010-06-10,18.890756607055664
2010-06-11,19.389469146728516
2010-06-14,19.26857566833496
2010-06-15,20.08466339111328
2010-06-16,19.888195037841797
2010-06-17,19.925975799560547
2010-06-18,19.978864669799805
2010-06-21,19.608613967895508
2010-06-22,19.47260284423828
2010-06-23,19.125011444091797
2010-06-24,18.890756607055664
2010-06-25,18.535608291625977
2010-06-28,18.3693790435791
2010-06-29,17.61374855041504
2010-06-30,17.387056350708008
2010-07-01,17.500398635864258
2010-07-02,17.583520889282227
2010-07-06,17.99911117553711
2010-07-07,18.361825942993164
2010-07-08,18.44494247436523
2010-07-09,18.339149475097656
2010-07-12,18.762304306030273
2010-07-13,18.98899269104004
2010-07-14,19.22324562072754
2010-07-15,19.276132583618164
2010-07-16,18.807640075683594
2010-07-19,19.06455421447754
2010-07-20,19.25345802307129
2010-07-21,18.981443405151367
2010-07-22,19.525487899780273
2010-07-23,19.502824783325195
2010-07-26,19.721948623657227
2010-07-27,19.76729393005371
2010-07-28,19.608613967895508
2010-07-29,19.669065475463867
2010-07-30,19.502824783325195
2010-08-02,19.895742416381836
2010-08-03,19.76729393005371
2010-08-04,19.442365646362305
2010-08-05,19.170345306396484
2010-08-06,19.306360244750977
2010-08-09,19.351694107055664
2010-08-10,18.94365501403809
2010-08-11,18.78497314453125
2010-08-12,18.505388259887695
2010-08-13,18.437379837036133
2010-08-16,18.5129451751709
2010-08-17,18.771230697631836
2010-08-18,18.854795455932617
2010-08-19,18.56611442565918
2010-08-20,18.406593322753903
2010-08-23,18.4445743560791
2010-08-24,18.26225852966309
2010-08-25,18.307836532592773
2010-08-26,18.09513282775879
2010-08-27,18.17869758605957
2010-08-30,17.958391189575195
2010-08-31,17.829254150390625
2010-09-01,18.155908584594727
2010-09-02,18.186294555664062
2010-09-03,18.452177047729492
2010-09-07,18.201494216918945
2010-09-08,18.178688049316406
2010-09-09,18.239465713500977
2010-09-10,18.117919921875
2010-09-13,19.07509994506836
2010-09-14,19.014326095581055
2010-09-15,19.082693099975582
2010-09-16,19.24222946166992
2010-09-17,19.158660888671875
2010-09-20,19.31818199157715
2010-09-21,19.10548210144043
2010-09-22,18.69526481628418
2010-09-23,18.558528900146484
2010-09-24,18.82440948486328
2010-09-27,18.786426544189453
2010-09-28,18.74843978881836
2010-09-29,18.611696243286133
2010-09-30,18.604106903076172
2010-10-01,18.520544052124023
2010-10-04,18.16350555419922
2010-10-05,18.497753143310547
2010-10-06,18.558528900146484
2010-10-07,18.634490966796875
