Date,DX-Y.NYB,EURJPY=X,GC=F,HG=F,NG=F,SI=F,USDJPY=X,ZW=F
2017-04-20,99.77999877929688,116.6050033569336,1281.9000244140625,2.5409998893737793,3.1589999198913574,17.992000579833984,108.83399963378906,406.25
2017-04-21,99.9800033569336,117.19400024414062,1287.4000244140625,2.5364999771118164,3.1010000705718994,17.829999923706055,109.375,405.0
2017-04-24,99.08999633789062,119.5790023803711,1275.800048828125,2.553499937057495,3.065999984741211,17.847999572753906,109.97799682617188,402.5
2017-04-25,98.81999969482422,119.11699676513672,1265.5999755859375,2.5820000171661377,3.0429999828338623,17.58099937438965,109.64099884033203,408.75
2017-04-26,98.95999908447266,121.33999633789062,1262.0999755859375,2.5910000801086426,3.1419999599456787,17.35300064086914,111.0459976196289,407.75
2017-04-27,99.08000183105469,121.29100036621094,1263.699951171875,2.5799999237060547,3.239000082015991,17.264999389648438,111.19100189208984,413.5
2017-04-28,99.05000305175781,120.83499908447266,1266.0999755859375,2.5964999198913574,3.2760000228881836,17.19099998474121,111.22599792480469,418.5
2017-05-01,99.13999938964844,121.41799926757812,1253.300048828125,2.6500000953674316,3.2149999141693115,16.780000686645508,111.302001953125,442.75
2017-05-02,98.9800033569336,121.96800231933594,1255.0999755859375,2.625,3.194999933242798,16.768999099731445,111.81199645996094,441.5
2017-05-03,99.20999908447266,122.46299743652344,1246.4000244140625,2.5329999923706055,3.2279999256134033,16.48699951171875,111.96900177001953,443.0
2017-05-04,98.76000213623047,122.79900360107422,1226.5,2.502000093460083,3.186000108718872,16.243999481201172,112.78299713134766,426.0
2017-05-05,98.6500015258789,123.58100128173828,1224.800048828125,2.5195000171661377,3.2660000324249268,16.21500015258789,112.53700256347656,427.5
2017-05-08,99.1500015258789,123.55799865722656,1225.300048828125,2.4855000972747803,3.171999931335449,16.198999404907227,112.68399810791016,418.0
2017-05-09,99.58999633789062,123.70800018310547,1214.300048828125,2.490000009536743,3.2269999980926514,16.007999420166016,113.2300033569336,421.75
2017-05-10,99.66999816894531,123.73999786376953,1217.300048828125,2.486999988555908,3.2920000553131104,16.150999069213867,113.697998046875,424.0
2017-05-11,99.62000274658203,124.2300033569336,1222.699951171875,2.500999927520752,3.375999927520752,16.208999633789062,114.3280029296875,426.0
2017-05-12,99.25,123.64800262451172,1226.199951171875,2.5179998874664307,3.4240000247955322,16.34600067138672,113.80899810791016,425.0
2017-05-15,98.91000366210938,123.7699966430664,1228.5999755859375,2.5329999923706055,3.3489999771118164,16.56100082397461,113.27100372314453,423.25
2017-05-16,98.11000061035156,124.78299713134766,1235.0,2.5445001125335693,3.2300000190734863,16.69300079345703,113.64199829101562,424.25
2017-05-17,97.41999816894531,124.96600341796875,1257.5,2.5425000190734863,3.191999912261963,16.851999282836914,112.64600372314453,427.0
2017-05-18,97.87999725341797,123.95999908447266,1251.699951171875,2.5264999866485596,3.181999921798706,16.621000289916992,111.1259994506836,425.75
2017-05-19,97.1500015258789,123.80000305175781,1252.699951171875,2.5739998817443848,3.25600004196167,16.75,111.4010009765625,435.25
2017-05-22,96.9800033569336,124.68499755859375,1260.699951171875,2.5889999866485596,3.3299999237060547,17.14299964904785,111.28399658203125,434.25
2017-05-23,97.3499984741211,124.62100219726562,1254.800048828125,2.5905001163482666,3.2190001010894775,17.090999603271484,110.89099884033203,429.5
2017-05-24,97.23999786376953,125.15399932861328,1252.4000244140625,2.578000068664551,3.2090001106262207,17.07699966430664,111.95700073242188,432.5
2017-05-25,97.25,125.24400329589844,1255.800048828125,2.5920000076293945,3.184000015258789,17.152000427246094,111.52400207519531,430.75
2017-05-26,97.4000015258789,125.2490005493164,1267.5999755859375,2.559499979019165,3.2360000610351562,17.283000946044922,111.7300033569336,438.25
2017-05-29,,124.3280029296875,,,,,111.25599670410156,
2017-05-30,97.27999877929688,123.7229995727539,1262.0999755859375,2.561000108718872,3.1449999809265137,17.38800048828125,111.17400360107422,429.5
2017-05-31,96.91999816894531,123.80000305175781,1272.0,2.5769999027252197,3.071000099182129,17.368000030517578,110.83899688720703,429.25
2017-06-01,97.19999694824219,124.51000213623047,1267.0,2.5845000743865967,3.007999897003174,17.243000030517578,110.7959976196289,429.0
2017-06-02,96.72000122070312,124.95600128173828,1276.800048828125,2.571500062942505,2.999000072479248,17.48699951171875,111.43699645996094,429.5
2017-06-05,96.80000305175781,124.60299682617188,1279.300048828125,2.554500102996826,2.9820001125335693,17.547000885009766,110.46299743652344,429.5
2017-06-06,96.63999938964844,124.24700164794922,1294.4000244140625,2.5445001125335693,3.0420000553131104,17.677000045776367,110.38099670410156,435.75
2017-06-07,96.75,123.41000366210938,1290.0999755859375,2.5490000247955322,3.0199999809265137,17.586999893188477,109.50900268554688,444.75
2017-06-08,96.91999816894531,123.67900085449219,1276.300048828125,2.6070001125335693,3.0280001163482666,17.384000778198242,109.9000015258789,449.25
2017-06-09,97.2699966430664,122.87300109863281,1268.5,2.6459999084472656,3.0390000343322754,17.19300079345703,109.85900115966797,445.75
2017-06-12,97.13999938964844,123.51399993896484,1266.0999755859375,2.612499952316284,3.0239999294281006,16.913999557495117,110.28800201416016,434.0
